symbol,entry_date,exit_date,entry_price,exit_price,shares,position_size,pnl,return_pct,exit_reason
PFIZER,2005-05-12,2005-07-29,414.2256225585937,455.2272644042969,24,9941.414941406249,984.0394042968765,9.898383782356042,hwm_stop
BAJAJ-AUTO,2005-05-13,2005-07-29,176.8043681884758,223.76170349121094,57,10077.84898674312,2676.5681122559035,26.558922601209723,hwm_stop
BAJAJFINSV,2005-05-13,2005-07-29,1120.8131945338023,1418.4892578125,9,10087.318750804221,2679.084569508279,26.558936380340775,hwm_stop
BAJAJHLDNG,2005-05-13,2005-07-29,709.2498630817128,914.8049926757812,14,9929.498083143979,2877.7718143169586,28.98204713088347,hwm_stop
JSWDULUX,2005-05-13,2005-07-29,134.03613185719757,170.4848175048828,76,10186.746021147015,2770.1001092240786,27.19317928878891,hwm_stop
ZEEL,2005-05-13,2005-07-29,39.68655349423623,48.170833587646484,256,10159.757694524475,2171.9757039130254,21.37822346967581,hwm_stop
3MINDIA,2005-05-17,2005-07-29,695.8227142671108,739.7181396484375,14,9741.51799973955,614.5359553385751,6.3084208780911295,hwm_stop
AJANTPHARM,2005-05-17,2005-07-29,5.565694650353729,6.122262001037598,1852,10307.666492455106,1030.7627334665249,9.99996201100425,hwm_stop
DEEPAKFERT,2005-05-17,2005-07-29,38.72369408618752,41.898109436035156,266,10300.502626925881,844.3944830594701,8.197604657195978,hwm_stop
JBCHEPHARM,2005-05-17,2005-07-29,23.790069578632465,22.843881607055664,433,10301.100127547857,-409.69939169275494,-3.9772391940654064,hwm_stop
PIDILITIND,2005-05-17,2005-07-29,5.07445431466815,5.716018199920654,2031,10306.216713091011,1303.0162509478378,12.643012341208967,hwm_stop
INDUSINDBK,2005-05-20,2005-07-29,53.08034169016366,65.7613525390625,194,10297.586287891749,2460.1161046863763,23.890220833391453,hwm_stop
KAJARIACER,2005-05-20,2005-07-29,13.347152663603534,17.925064086914062,772,10304.001856301928,3534.1476187957287,34.29878670522797,hwm_stop
TITAN,2005-05-20,2005-07-29,12.949449336502985,21.28533172607422,795,10294.812222519873,6627.026499709131,64.37248544672363,hwm_stop
EXIDEIND,2005-05-24,2005-07-29,13.457812021046937,15.564318656921387,770,10362.515256206141,1622.0101096233266,15.65266800115831,hwm_stop
OFSS,2005-05-24,2005-07-29,379.71415711517017,447.9998474121094,27,10252.282242109595,1843.7136380173579,17.983445973079064,hwm_stop
BHEL,2005-05-27,2005-07-29,46.12341089166403,52.6523323059082,224,10331.644039732742,1462.4783967906951,14.15533085699037,hwm_stop
COROMANDEL,2005-05-27,2005-07-29,24.12326431274414,22.783082962036133,430,10373.00365447998,-576.2779808044434,-5.555555555555555,hwm_stop
TATACHEM,2005-05-27,2005-07-29,24.345127208761316,27.06398582458496,426,10371.024190932321,1158.233770340872,11.167978678070662,hwm_stop
ATUL,2005-05-30,2005-07-29,68.62646797571664,62.385189056396484,150,10293.970196357495,-936.1918378980226,-9.094565265297664,hwm_stop
EIDPARRY,2005-05-30,2005-07-29,42.65495749330334,54.73434066772461,242,10322.49971337941,2923.210728209946,28.318825956672626,hwm_stop
MARICO,2005-05-31,2005-07-29,10.394787530287765,10.250415802001953,986,10249.260504863736,-142.35052408981028,-1.3888858032465712,hwm_stop
AMBUJACEM,2005-06-01,2005-07-29,41.61875218152242,44.11725616455078,247,10279.831788836038,617.130483808005,6.00331305496859,hwm_stop
TATACONSUM,2005-06-01,2005-07-29,41.23223845941587,49.29639434814453,249,10266.82737639455,2007.9748162934375,19.55789011228693,hwm_stop
CONCOR,2005-06-02,2005-07-29,76.18676324843065,88.7721176147461,135,10285.213038538139,1699.0228394525839,16.519082619741923,hwm_stop
RADICO,2005-06-02,2005-07-29,328.01786953436874,397.06475830078125,31,10168.55395556543,2140.4535517587883,21.04973392590674,hwm_stop
IDBI,2005-06-03,2005-07-29,73.83973606211337,78.54764556884766,140,10337.563048695873,659.1073309427993,6.375848232683317,hwm_stop
AUROPHARMA,2005-06-06,2005-07-29,29.048614168821786,31.63024139404297,357,10370.355258269377,921.6409194039625,8.887264673686477,hwm_stop
FACT,2005-06-06,2005-07-29,32.791790688614086,31.994421005249023,317,10394.997648290666,-252.76618962672546,-2.431613725937589,hwm_stop
IFCI,2005-06-06,2005-07-29,12.25453593313082,13.455958366394043,848,10391.846471294935,1018.8062234072131,9.80389987690281,hwm_stop
CUMMINSIND,2005-06-07,2005-07-29,62.56408905783687,63.72446823120117,167,10448.202872658756,193.78332195183975,1.8547048168344733,hwm_stop
SHRIRAMFIN,2005-06-07,2005-07-29,9.179844383174437,10.693082809448242,1140,10465.022596818859,1725.0918059521373,16.484358155867987,hwm_stop
TATAINVEST,2005-06-07,2005-07-29,13.351064761733827,16.54839515686035,784,10467.234773199321,2506.7070297791943,23.948130371523295,hwm_stop
TVSMOTOR,2005-06-07,2005-07-29,31.174866106819337,30.10323143005371,335,10443.580145784477,-358.9976167164841,-3.4374956835218287,hwm_stop
CESC,2005-06-08,2005-07-29,10.846013592576197,11.058344841003418,973,10553.17122557664,206.59830471968598,1.9576893078260196,hwm_stop
TATACOMM,2005-06-08,2005-07-29,100.40644304100121,186.22695922851562,105,10542.676519305127,9011.154199689014,85.47311665295166,hwm_stop
ASHOKLEY,2005-06-09,2005-07-29,3.9891469063761598,4.484696388244629,2642,10539.326126645814,1309.2417310964956,12.422442529664536,hwm_stop
COFORGE,2005-06-09,2005-07-29,13.457362188064053,12.526926040649414,783,10537.114593254153,-728.5315034256619,-6.91395634903759,hwm_stop
MAHABANK,2005-06-09,2005-07-29,21.594962530873776,20.38074493408203,488,10538.341715066403,-592.5381872343714,-5.622689064895614,hwm_stop
BHARATFORG,2005-06-10,2005-07-29,120.12364151612061,130.40086364746094,87,10450.756811902493,894.1183254266089,8.555536613465991,hwm_stop
GILLETTE,2005-06-10,2005-07-29,541.7566355941044,514.244384765625,19,10293.376076287983,-522.7327657411079,-5.078341273717619,hwm_stop
JSL,2005-06-10,2005-07-29,98.93615187409043,108.04127502441406,106,10487.232098653585,965.1430539343055,9.203029406188277,hwm_stop
M&M,2005-06-10,2005-07-29,51.85430630191421,66.59031677246094,203,10526.424179288584,2991.410125520986,28.41810357031572,hwm_stop
LUPIN,2005-06-13,2005-07-29,60.5860339290276,60.60939025878906,172,10420.797835792748,4.017288718971031,0.038550682800626665,hwm_stop
RELIANCE,2005-06-13,2005-07-29,34.69154833122685,43.041629791259766,301,10442.156047699282,2513.3745194699077,24.069497793261565,hwm_stop
TRENT,2005-06-17,2005-07-29,52.99225014259617,49.59757614135742,197,10439.473278091446,-668.7507782440334,-6.40598199190271,hwm_stop
POONAWALLA,2005-06-20,2005-07-29,19.229415428561683,29.811134338378906,536,10306.966669709062,5671.801335662032,55.02881223367857,hwm_stop
WIPRO,2005-06-20,2005-07-29,32.417095597413635,32.476444244384766,318,10308.636399977537,18.872869736818757,0.18307823658287029,hwm_stop
CIPLA,2005-06-22,2005-07-29,103.95326129270623,115.6008071899414,99,10291.372867977916,1153.1070438262832,11.204598828735758,hwm_stop
CANBK,2005-06-24,2005-07-29,25.512084056594244,30.09471893310547,406,10357.906126977263,1860.5497598635575,17.962604961419164,hwm_stop
ITI,2005-06-24,2005-07-29,30.899999618530273,66.3499984741211,335,10351.499872207642,11875.749616622925,114.72491680657491,hwm_stop
SBIN,2005-06-24,2005-07-29,49.10943008175612,57.53580856323242,211,10362.089747250542,1777.9658595914989,17.158371553993355,hwm_stop
HEROMOTOCO,2005-06-27,2005-07-29,307.0420072380174,328.417724609375,34,10439.428246092592,726.7743906261585,6.961821792282401,hwm_stop
HINDUNILVR,2005-06-27,2005-07-29,105.7842881058559,108.15310668945312,98,10366.860234373877,232.14422119252959,2.2392915110671434,hwm_stop
KARURVYSYA,2005-06-27,2005-07-29,8.121217597305728,8.85502815246582,1285,10435.764612537861,942.9465633807176,9.035720892437833,hwm_stop
MARUTI,2005-06-27,2005-07-29,405.63993298341296,415.71630859375,25,10140.998324585324,251.90939025842636,2.484068946621458,hwm_stop
TORNTPHARM,2005-06-28,2005-07-29,24.583441730476682,24.65837860107422,424,10423.379293722113,31.77323313335546,0.3048266040984629,hwm_stop
ASIANPAINT,2005-06-30,2005-07-29,33.1576132962302,36.49421691894531,313,10378.332961720054,1044.3569339098285,10.062858242859283,hwm_stop
DRREDDY,2005-07-01,2005-07-29,65.70084060617515,73.3230209350586,158,10380.732815775673,1204.304491963585,11.601343694477858,hwm_stop
GLAXO,2005-07-01,2005-07-29,247.84779982861727,270.56207275390625,42,10409.607592801925,953.9994628621371,9.164605431638098,hwm_stop
HDFCBANK,2005-07-01,2005-07-29,25.97455366097985,29.48137092590332,402,10441.7705717139,1409.740540499235,13.500972184910227,hwm_stop
ONGC,2005-07-01,2005-07-29,46.40725629082843,42.49095153808594,225,10441.632665436397,-881.1685693670606,-8.438992230438066,hwm_stop
APARINDS,2005-07-04,2005-07-29,82.55348565361999,87.7109146118164,127,10484.292678009739,654.9934776909449,6.247378796137195,hwm_stop
LT,2005-07-04,2005-07-29,99.70372297993508,107.13928985595703,105,10468.890912893183,780.7345219823055,7.457662215400253,hwm_stop
AEGISLOG,2005-07-05,2005-07-29,4.2556566303658725,6.327661037445068,2525,10745.532991673828,5231.811127874969,48.68824219262866,hwm_stop
BALRAMCHIN,2005-07-05,2005-07-29,53.03670175307166,62.02400207519531,202,10713.413754120476,1815.4346650689768,16.94543594352215,hwm_stop
BRITANNIA,2005-07-05,2005-07-29,67.04132805325277,76.87230682373047,160,10726.612488520443,1572.9566032764324,14.664057315017217,hwm_stop
TATAPOWER,2005-07-05,2005-07-29,28.91780325081179,28.977466583251953,371,10728.505006051175,22.13509633529975,0.20632041764267195,hwm_stop
BBTC,2005-07-08,2005-07-29,41.68584228990146,41.36992263793945,256,10671.575626214773,-80.87543090227337,-0.7578583869433724,hwm_stop
HFCL,2005-07-08,2005-07-29,23.283857752981273,22.055805206298828,459,10687.290708618404,-563.676118927242,-5.274265801272575,hwm_stop
BIOCON,2005-07-15,2005-07-29,32.702975784769386,31.92705726623535,342,11184.41771839113,-265.3641333386404,-2.372623591322846,hwm_stop
BAJAJ-AUTO,2005-08-04,2005-08-23,234.20011082363945,210.76779079919052,50,11710.005541181972,-1171.6160012224464,-10.005255737088122,trail_stop
BAJAJFINSV,2005-08-04,2005-08-24,1484.6612982995644,1318.545712505335,7,10392.62908809695,-1162.8091005596052,-11.18878669394073,trail_stop
BAJAJHLDNG,2005-08-04,2005-08-24,957.4800432263239,850.3499302002749,12,11489.760518715888,-1285.561356312588,-11.188756756231019,trail_stop
J&KBANK,2005-08-04,2005-08-24,34.593858551059384,30.93648685731945,338,11692.724190258072,-1236.1916324840968,-10.572314991523054,trail_stop
MRPL,2005-08-03,2005-08-25,41.57144737071262,35.65879451708157,282,11723.148158540958,-1667.368104723957,-14.222869848396376,trail_stop
BANKBARODA,2005-08-08,2005-08-29,35.87238627064183,32.18002590748494,327,11730.27031049988,-1207.4018387523047,-10.293043611037229,trail_stop
JKTYRE,2005-08-18,2005-09-21,18.468352727446312,15.836181878885153,648,11967.49256738521,-1705.6467098676312,-14.252331474314003,trail_stop
AARTIIND,2005-08-03,2005-09-22,9.26577801662953,9.955598356012626,1265,11721.209191036356,872.6227293196152,7.444818321192853,trail_stop
HFCL,2005-08-10,2005-09-22,26.427669612338224,19.894436494849188,442,11681.029968653495,-2887.689037930153,-24.721185081104842,trail_stop
INDUSINDBK,2005-08-22,2005-09-22,73.3607526044798,61.353084083731176,162,11884.441921925727,-1945.2423003612766,-16.36797346598564,trail_stop
IGL,2005-08-23,2005-09-22,8.287943805821172,7.939270249795949,1438,11918.063192770845,-501.3925735642715,-4.206997105606907,trail_stop
HONAUT,2005-08-29,2005-09-22,826.5452319536577,774.7800694678975,14,11571.633247351207,-724.7122748006404,-6.262834807407416,trail_stop
NATCOPHARM,2005-09-02,2005-09-22,22.58153684413245,19.592798174661326,533,12035.959137922597,-1592.997710828111,-13.235320032027476,trail_stop
POONAWALLA,2005-09-05,2005-09-22,38.10180414568279,26.45958681426045,317,12078.271914181445,-3690.5828940608826,-30.555553975628445,trail_stop
GLAXO,2005-08-05,2005-09-23,276.3748456442821,266.55902864093537,42,11607.74351705985,-412.26431414056424,-3.5516318355472034,trail_stop
FINCABLES,2005-08-11,2005-09-23,46.18832349105134,41.778389739464416,255,11778.022490218093,-1124.533106654666,-9.547724226105151,trail_stop
KEC,2005-08-18,2005-09-23,40.59843292897174,36.96768603828292,294,11935.939281117691,-1067.439585862512,-8.943071514708278,trail_stop
DIVISLAB,2005-08-22,2005-09-23,60.966135898442985,59.69601338833561,195,11888.396500196382,-247.67388947093968,-2.083324605356563,trail_stop
CEMPRO,2005-09-02,2005-09-30,40.03769189470607,36.28833720058474,301,12051.345260306527,-1128.5557629305204,-9.364562532679571,trail_stop
BATAINDIA,2005-08-03,2005-10-10,55.10906237514463,57.78177711799989,212,11683.121223530661,566.6155254853147,4.849864301194698,trail_stop
TATACONSUM,2005-08-05,2005-10-10,50.79110490106841,59.64326215638753,230,11681.954127245734,2035.9961687233972,17.42855815513655,trail_stop
HINDALCO,2005-08-05,2005-10-11,95.05232299707922,100.877646164598,123,11691.435728640743,716.5147496048121,6.128543715546857,trail_stop
OLECTRA,2005-09-01,2005-10-11,19.137122131497502,13.71571132683507,626,11979.838454317436,-3393.803163718683,-28.32928988700665,trail_stop
SAIL,2005-08-08,2005-10-13,38.54640057797767,37.467885220855536,304,11718.105775705211,-327.86866856512825,-2.7979664532887925,trail_stop
ATUL,2005-08-22,2005-10-13,83.42205110089063,80.52043246610262,143,11929.35330742736,-414.9314647746851,-3.4782393821494386,trail_stop
JSWSTEEL,2005-09-14,2005-10-13,23.06895871176352,20.677191749775584,537,12388.030828217012,-1284.3788585875227,-10.367901698000386,trail_stop
UNIONBANK,2005-08-01,2005-10-14,82.5081254997323,76.73723132593054,141,11633.645695462255,-813.6960785060492,-6.99433436264467,trail_stop
NCC,2005-08-03,2005-10-14,46.62452600688748,52.558560696142685,251,11702.756027728758,1489.442707003056,12.727281534998585,trail_stop
ACC,2005-08-17,2005-10-14,325.5548002846672,319.47139060965554,36,11719.972810248019,-219.00274830041963,-1.8686284673708649,trail_stop
ICICIBANK,2005-09-28,2005-10-14,84.80176377244197,73.43303766231965,146,12381.057510776529,-1659.8340120778594,-13.406237800229363,trail_stop
OFSS,2005-08-11,2005-10-17,556.8066359460153,474.02371835823607,21,11692.939354866321,-1738.4412693433642,-14.86744450290736,trail_stop
WOCKPHARMA,2005-08-11,2005-10-17,366.0130907638111,388.34282903180974,32,11712.418904441955,714.5516245759572,6.100803176574929,trail_stop
BHARTIARTL,2005-08-17,2005-10-17,132.34503417126686,133.27704543154547,90,11911.053075414018,83.88101342507434,0.7042283574255562,trail_stop
INDIACEM,2005-08-19,2005-10-17,86.75836238154658,77.66542384321811,137,11885.895646271882,-1245.7325797510002,-10.480763224113746,trail_stop
ITC,2005-09-06,2005-10-17,21.155119157255587,22.0207809742351,574,12143.038396264707,496.8898829462414,4.091973250278848,trail_stop
SCI,2005-09-12,2005-10-17,74.12046809067701,68.97833353345115,164,12155.756766871029,-843.3100673850404,-6.937536539751889,trail_stop
NTPC,2005-08-02,2005-10-18,43.475683798053275,43.987384440438944,269,11694.95894167633,137.6474728017456,1.1769812402780058,trail_stop
AMBUJACEM,2005-08-03,2005-10-18,45.862766777491416,45.594637804189524,255,11695.005528260312,-68.3728881919833,-0.5846332267801337,trail_stop
BANKINDIA,2005-08-01,2005-10-19,95.34935653342201,72.78781531018605,122,11632.621497077485,-2752.5080292347884,-23.66197533312945,trail_stop
APOLLOHOSP,2005-08-02,2005-10-19,177.5496491288717,185.93889129997774,66,11718.276842505531,553.6899832929994,4.725011968351933,trail_stop
LINDEINDIA,2005-08-03,2005-10-19,115.68263046525664,143.90008327106347,101,11683.945676990921,2849.9627333864883,24.392125846655482,trail_stop
ABREL,2005-08-05,2005-10-19,296.2384347760536,249.02549475147933,39,11553.298956266091,-1841.304660958398,-15.937479571233123,trail_stop
JINDALSTEL,2005-08-08,2005-10-19,32.526668205401485,41.165769496530906,361,11742.127222149937,3118.7155660977205,26.56005600258431,trail_stop
RADICO,2005-08-18,2005-10-19,431.5881659841546,552.7373673020895,27,11652.880481572174,3271.028435584243,28.070556810026815,trail_stop
SHRIRAMFIN,2005-08-23,2005-10-19,12.909154693928558,15.762601514206722,923,11915.149782496059,2633.7314151167448,22.104056291309284,trail_stop
CHAMBLFERT,2005-09-01,2005-10-19,21.382502560144015,19.32948988569256,560,11974.201433680648,-1149.6870976928149,-9.601367607354693,trail_stop
AXISBANK,2005-08-03,2005-10-20,48.95867324580001,41.964564005371926,239,11701.122905746202,-1671.5921084623114,-14.285740966291568,trail_stop
CCL,2005-08-04,2005-10-20,24.156418349655222,28.500204454445587,484,11691.706481233128,2102.3924747185356,17.981912889219192,trail_stop
INDHOTEL,2005-08-05,2005-10-20,55.11253745859574,56.99940865528072,212,11683.857941222297,400.0166936972146,3.4236696107533056,trail_stop
BRITANNIA,2005-08-11,2005-10-20,81.59438077572018,86.02969795078734,144,11749.590831703706,638.6856732096694,5.43581204109947,trail_stop
GRAPHITE,2005-08-11,2005-10-20,28.751367617964675,25.829127695099455,409,11759.309355747551,-1195.1961284518748,-10.163829288730323,trail_stop
MRF,2005-08-12,2005-10-20,2488.08081057746,2689.511881125527,4,9952.32324230984,805.7242821922682,8.095841167687668,trail_stop
TATAPOWER,2005-09-01,2005-10-20,33.45820717872513,27.267709330610213,358,11978.038169983598,-2216.1982296251426,-18.502180391934562,trail_stop
DEEPAKFERT,2005-09-06,2005-10-20,52.900818801426134,43.3523154054487,229,12114.287505526585,-2186.6072776788333,-18.04982155724218,trail_stop
GMDCLTD,2005-08-08,2005-10-25,24.906306051260866,24.601935059434478,471,11730.870150143868,-143.358737150229,-1.2220639672537064,trail_stop
TATASTEEL,2005-08-12,2005-10-25,19.971305797177127,17.181203570956136,592,11823.01303192886,-1651.740517922828,-13.970554827793805,trail_stop
DIVISLAB,2005-10-04,2005-10-25,68.16352396372783,55.25056050026745,185,12610.251933289648,-2388.898240740171,-18.944096068641958,trail_stop
CUB,2005-09-05,2005-10-26,3.4745144112311293,3.201491972976188,3481,12094.784665495561,-950.3911075654505,-7.857858852805875,trail_stop
HCLTECH,2005-08-01,2005-10-27,28.93571337332726,30.38249759347839,404,11690.028202824213,584.5008249410566,4.999994994022735,trail_stop
TMPV,2005-08-02,2005-10-27,81.25042765659344,78.04105212861647,144,11700.061582549457,-462.15007602868536,-3.94997985923406,trail_stop
USHAMART,2005-08-03,2005-10-27,18.19738173195247,25.028978270927627,644,11719.11383537739,4399.548171100003,37.54164549386617,trail_stop
SBIN,2005-08-04,2005-10-27,58.49922083773647,59.660361717729636,200,11699.844167547295,232.22817599863265,1.9848826417943304,trail_stop
HINDUNILVR,2005-09-16,2005-10-27,116.50221183750993,104.77294746775716,107,12465.736666613562,-1255.0312875635464,-10.067846940204038,trail_stop
DCMSHRIRAM,2005-08-01,2005-10-28,51.31536115594392,52.93882055054577,227,11648.586982399269,368.5252825746211,3.163690867668789,trail_stop
MARUTI,2005-08-02,2005-10-28,426.3094960302031,448.8989827066691,27,11510.356392815484,609.9161402645823,5.298846703350374,trail_stop
VEDL,2005-08-04,2005-10-28,10.261919970761095,11.173755260191344,1141,11708.85068663841,1040.4040652399126,8.88562074181348,trail_stop
NATIONALUM,2005-08-05,2005-10-28,17.528100233434944,17.411753260564687,668,11708.770955934542,-77.71977787733158,-0.6637740047168625,trail_stop
